Квітень,01.04,1,пн,Тиждень 3-ій Великого посту. Прп. Марії Єгипетської,,,,,,
Квітень,02.04,2,вв,"Прп. Тита, чудотв.",,,,,,
Квітень,03.04,3,ср,"Прп. й ісп. Микити, ігум. обителі Мидикійської",,,,,,
Квітень,04.04,4,чт,"Прпп. Йосифа, піснописця, і Юрія, що в Малеї",,,,,,
Квітень,05.04,5,пт,"Свв. мчч. Теодула й Агатопода, і тих, що з ними",,,,,,
Квітень,06.04,6,сб,"Субота заупокійна 🕂 Переставл. св. Методія, учителя слов’янського Св. Євтихія, аєп. Царгородського",Ряд.:,За упокій:,#ap325,#ap270,#mr008,#iv016
Квітень,07.04,7,нд,"Неділя 3-тя Великого посту, Хрестопоклонна. Прп. Юрія, єп. Микити",,,#ap311a,,#mr037,
Квітень,08.04,1,пн,"Тиждень 4-ий Великого посту. Свв. апп. Іродіона, Агава, Руфа, Асинкріта, Флегонта і Єрма",,,,,,
Квітень,09.04,2,вв,Св. мч. Євпсихія,,,,,,
Квітень,10.04,3,ср,"Свв. мчч. Терентія, Помпія і тих, що з ними",,,,,,
Квітень,11.04,4,чт,"Св. сщмч. Антипи, єп. Пергаму Азійського",,,,,,
Квітень,12.04,5,пт,"Прп. й ісп. Василія, єп. Парійського",,,,,,
Квітень,13.04,6,сб,"Субота заупокійна. Св. сщмч. Артемона і тих, що з ним",Ряд.:,За упокій:,#ap313,#ap270,#mr031,#iv016
Квітень,14.04,7,нд,"Неділя 4-та Великого посту. Св. Мартина Ісповідника, папи Римського Свв. мчч. Віленських: Антонія, Івана і Євстатія",,,,,#mr040,
Квітень,15.04,1,пн,"Тиждень 5-ий Великого посту. Свв. апп. Аристарха, Пуда і Трофима",,,,,,
Квітень,16.04,2,вв,"Свв. мцц.-дів Агапії, Ірини й Хіонії",,,,,,
Квітень,17.04,3,ср,"Прп. Симеона, що в Персиді Прп. Акакія, єп. Мелітинського",,,,,,
Квітень,18.04,4,чт,"Прп. Івана, учня св. Григорія Декаполіта",,,,,,
Квітень,19.04,5,пт,"Прп. Івана, старопечерника",,,,,,
Квітень,20.04,6,сб,Субота акафістова. Прп. Тедора Трихіни,Ряд.:,Богородиці:,#ap322,#ap320,#mr035,#lk054
Квітень,21.04,7,нд,"Неділя 5-та Великого посту. Св. сщмч. Януарія і тих, що з ним Св. мч. Теодора, що в Пергії",,,#ap321b,,#mr047,
Квітень,22.04,1,пн,Тиждень 6-ий Великого посту. Прп. Теодора Сикеота,,,,,,
Квітень,23.04,2,вв,"🕁 Св. славн. вмч., переможця й чудотв. Юрія",,,,,,
Квітень,24.04,3,ср,"Св. мч. Сави Стратилата, воєводи",,,,,,
Квітень,25.04,4,чт,🕂 Св. ап. і єв. Марка,,,,,,
Квітень,26.04,5,пт,"Св. сщмч. Василія, єп. Амасійського",,,,,,
Квітень,27.04,6,сб,"Субота Лазарева. 🕃 Св. сщмч. Симеона, родича Господнього Прп. Стефана, єп. Володимирського</b>",Суботи:,,"Євр. 333 зач. (від половини); 12, 28 – 13, 8.",,#iv039,
Квітень,28.04,7,нд,"Неділя 6-та Великого посту, Квітна. 🕀 Вхід Господній в Єрусалим. Свв. апп. Ясона й Сосіпатра Свв. мчч. Дади, Максима й Кинтиліана Св. Кирила, єп. Турівського</b>",,,#ap247,,#iv041a,
Квітень,29.04,1,пн,"Страсний тиждень. Великий понеділок. Свв. дев’ятьох мчч., що в Кизиці Прп. Мемнона, чудотв.",,,,,,
Квітень,30.04,2,вв,"Великий вівторок. 🕂 Св. ап. Якова, брата св. Івана Богослова",Літургія Передосвячених Дарів.,Утр.:,,,#mt098,#mt090b
