Серпень,01.08,4,чт,"🕃 Похід із чесним Деревом чесного і животворного Хреста Свв. сімох мчч. Макавеїв, і матері їх Соломії, і старця Єлеазара Прп. Альфонса Лігуорі Початок Успенського посту</i>",Ряд.:,Хреста:,#ap175,#ap125b,#mt099,#iv060,Четвер 11-го тижня після 50-ці,Воздвиження Хреста,Четвер 11 тижня,"14 вересня, на Воздвиження Чесного Хреста на Літургії"
Серпень,02.08,5,пт,🕃 Перенесення мощів св. первмч. й архдияк. Стефана,,,#ap177,,#mt100,,П'ятниця 11-го тижня після 50-ці,,П'ятниця 11 тижня,
Серпень,03.08,6,сб,"Прпп. Ісаакія, Далмата й Фавста",,,#ap123,,#mt078,,Субота 11-та після 50-ці,,Субота 11-го тижня,
Серпень,04.08,7,нд,"Неділя 11-та по Зісланні Святого Духа. Свв. сімох отроків, що в Ефесі Св. прпмц. Євдокії",,,#ap141,,#mt077,,Неділя 11-го тижня після 50-ці,,Неділя 11-та,
Серпень,05.08,1,пн,Тиждень 12-ий по Зісланні Святого Духа. 🕃 Передсвяття Переображення Господа нашого Ісуса Христа Св. мч. Євсигнія,,,#ap179,,#mr002a,,Понеділок 12-го тижня після 50-ці,,Понеділок 12-го тижня. Це ж і на 6-му Часі в навечір'я Богоявлення.,
Серпень,06.08,2,вв,🕀 Святе Переображення Господа Бога і Спаса нашого Ісуса Христа ,,,#ap065,,#mt070,,На Преображення Господнє,,"Переображення, 6 серпня, на Літургії",
Серпень,07.08,3,ср,Св. прпмч. Дометія,,,#ap182a,,#mr004,,Середа 12-го тижня після 50-ці,,Середа 12-го тидня,
Серпень,08.08,4,чт,"Св. Еміліяна, ісп., єп. Кизицького",,,#ap183,,#mr005,,Четвер 12-го тижня після 50-ці,,Четвер 12-го тижня,
Серпень,09.08,5,пт,🕂 Св. ап. Матія,Ряд.:,Ап.:,#ap184,#ap002,#mr009,#lk040,П'ятниця 12-го тижня після 50-ці,Понеділок світлого тижня,П'ятниця 12-го тижня,Субота 24-го тижня
Серпень,10.08,6,сб,Св. мч. й архдияк. Лаврентія,,,#ap125c,,#mt082,,Субота 12-та після 50-ці. Цей і у суботу після Воздвиження,,Субота 12-го тижня,
Серпень,11.08,7,нд,Неділя 12-та по Зісланні Святого Духа. Св. мч. й архдияк. Євпла,,,#ap158,,#mt079,,Неділя 12-та після 50-ці,,Неділя 12-та,
