Червень,01.06,6,сб,"Св. мч. Юстина, філософа, і тих, що з ним",,,#ap029,,#iv031,,"Субота 4-та після Пасих. Цей же і святому мученикові Юрієві, і Яковові Заведеєві",,Субота 4-го тижня,
Червень,02.06,7,нд,"Неділя 5-та після Пасхи, самарянки. Св. Никифора, ісп.",,,#ap028,,#iv012,,"Неділя 5-та, про самарянку",,"Неділя 5-та після Пасхи, про самарянку",
Червень,03.06,1,пн,"Тиждень 5-ий після Пасхи. Св. мч. Лукиліяна і тих, що з ним",,,#ap030,,#iv032,,Понеділок 5-го тижня після Пасхи,,Понеділок 5-го тижня,
Червень,04.06,2,вв,"Св. Митрофана, патр. Царгородського",,,#ap031,,#iv033,,Вівторок 5-го тижня після Пасхи,,Вівторок 5-го тижня,
Червень,05.06,3,ср,"Віддання свята Преполовення. Св. сщмч. Доротея, єп. Тирського Св. мч. Косми, пресвіт. вірменського",,,#ap032,,#iv018,,Середа 5-го тижня після Пасхи,,Середа 5-го тижня,
Червень,06.06,4,чт,"Прп. Висаріона, чудотв. Прп. Іларіона Нового, ігум. Далматської обителі, ісп.",,,#ap035,,#iv035a,,Четвер 5-го тижня після Пасхи,,Четвер 5-го тижня,
Червень,07.06,5,пт,"Св. сщмч. Теодота (Богдана), єп. Анкирського",,,#ap036,,#iv037a,,П'ятниця 5-го тижня після Пасхи,,На посвячення церкви,
Червень,08.06,6,сб,🕃 Перенесення мощів св. вмч. Теодора Тирона,,,#ap037,,#iv038,,Субота 5-го тижня після Пасхи,,Субота 5-го тижня,
Червень,09.06,7,нд,"Неділя 6-та після Пасхи, сліпородженого. 🕃 Св. Кирила, аєп. Олександрійського",,,#ap038,,#iv034,,"Неділя 6-та, про сліпого",,Неділя про сліпородженого,
Червень,10.06,1,пн,"Тиждень 6-ий після Пасхи. Св. сщмч. Тимотея, єп. Пруського",,,#ap039,,#iv040,,Понеділок 6-го тижня після Пасхи,,Понеділок 6-го тижня,
Червень,11.06,2,вв,🕂 Свв. апп. Вартоломея й Варнави,Ряд.:,Апп.:,#ap040a,#ap028,#iv042a,#lk051b,Вівторок 6-го тижня після Пасхи,"Неділя 5-та, про самарянку",Вівторок 6-го тижня,Загальне апостолам і ангелам
Червень,12.06,3,ср,Віддання Пасхи. 🕃 Прп. Онуфрія Великого Прп. Петра Афонського,,,#ap041,,#iv043,,Середа 6-го тижня після Пасхи,,Середа 6-го тижня,
Червень,13.06,4,чт,"🕀 Вознесення Господнє. Св. мц. Акилини Св. Трифилія, єп. Левкусії Кипрської Прп. Антонія Падуанського",,,#ap001b,,#lk114,,На Вознесення Господнє,,Євангеліє 6-те воскресне. Це й на Літургії Вознесіння,
Червень,14.06,5,пт,"Св. прор. Єлисея Св. Методія, патр. Царгородського",,,#ap042,,#iv047,,"П'ятниця 6-го тижня після Пасхи. Це й 8-го січня, Христителеві",,П'ятниця 6-го тижня,
Червень,15.06,6,сб,"Св. прор. Амоса Прп. Єроніма, пресвіт. Стридонського",,,#ap043,,#iv048a,,Субота 6-та після Пасхи,,Субота 6-го тижня,
Червень,16.06,7,нд,"Неділя 7-ма після Пасхи, свв. отців I-го Вселенського Собору. Св. і чудотв. Тихона Аматунтського",,,#ap044,,#iv056,,"Неділя 7-ма, святих отців",,"Неділя 7-ма, святих отців, що в Нікеї",
Червень,17.06,1,пн,"Тиждень 7-ий після Пасхи. Свв. мчч. Мануїла, Савела й Ісмаїла Прп. Іпатія, ігум. Руфеніанського",,,#ap045,,#iv049,,Понеділок 7-го тижня після Пасхи,,Понеділок 7-го тижня,
Червень,18.06,2,вв,Св. мч. Леонтія,,,#ap046,,#iv053,,Вівторок 7-го тижня після Пасхи,,Вівторок 7-го тижня.,
Червень,19.06,3,ср,"🕂 Св. ап. Юди, брата Господнього",Ряд.:,Ап.:,#ap047,#ap077,#iv054,#iv048b,Середа 7-го тижня після Пасхи,Сирний вівторок,Середа 7-го тижня,Євангеліє 1-ше воскресне
Червень,20.06,4,чт,"Св. сщмч. Методія, єп. Патарського",,,#ap048,,#iv055,,Четвер 7-го тижня після Пасхи,,Четвер 7-го тижня,
Червень,21.06,5,пт,Віддання Вознесіння. Св. мч. Юліана Тарсійського,,,#ap050a,,#iv057,,П'ятниця 7-го тижня після Пасхи,,П'ятниця 7-го тижня,
