Січень,01.01,4,чт,"🕀 Обрізання Господа Бога і Спаса нашого Ісуса Христа Св. Василія Великого, архиєп. Кесарії Каппадокійської ",Свята:,Св.:,#ap254,#ap318a,#lk006,#lk024,На празник Обрізання Христового,Святителеві,"Обрізання Господнє, на Літургії","П'ятниця 19-го тижня. Це ж і преподобним, св. Миколаю."
Січень,02.01,5,пт,"Передсвяття Богоявлення Св. Сильвестра, папи Римського",,,#ap327,,#mr041,,П'ятниця 30-го тижня після 50-ці,,П'ятниця 30-го тижня. Це й Ігнатію Богоносцеві,
Січень,03.01,6,сб,Субота перед Богоявленням Передсвяття Богоявлення Св. прор. Малахії Св. мч. Гордія,Суботи:,,#ap284,,#mt005,,Субота перед Просвіщенням - Богоявленням,,Субота перед Богоявленням,
Січень,04.01,7,нд,"Неділя перед Богоявленням Передсвяття Богоявлення Собор свв. сімдесяти апп. Прп. Теоктиста, ігум., що в Кукумі Сікелійській",Перед Богоявленням:,,#ap298,,#mr001,,Неділя перед Просвіщенням - Богоявленням,,Неділя перед Богоявленням. Це ж і на 3-му Часі в навечір'я Богоявлення,
Січень,05.01,1,пн,Навечір’я Богоявлення Свв. мчч. Теопемпта й Теони Прп. Синклитікії Олександрійської,На 1-му часі –,На 3-му часі –,На 6-му часі –,На 9-му часі –,На Літургії св. Василія Великого з вечірнею.,"Ді. 33 зач.; 13, 25-32. Єв. – Мт. 5 зач.; 3, 1-11.","Ді. 42 зач.; 19, 1-8. Єв. – Мр. 1 зач.; 1, 1-8.","Рим. 91 зач.; 6, 3-11. Єв. – Мр. 2 зач.; 1, 9-15.","Тит. 302 зач.; 2, 11-14; 3, 4-7. Єв. – Мт. 6 зач.; 3, 13-17.","1 Кор. 143 зач.; 9, 19 – 27;","Мт. 5 зач.; 3, 1-11.","Мр. 1 зач.; 1, 1-8.","Мр. 2 зач.; 1, 9-15.","Мт. 6 зач.; 3, 13-17.","Лк. 9 зач.; 3, 1 – 18.",,,,
Січень,06.01,2,вв,🕀 Святе Богоявлення Господа Бога і Спаса нашого Ісуса Христа ,,,#ap302a,#ap143b,#mt006,#mr002b,Хрищення Господнє,На освячення води,"Богоявлення, на Літургії",На Богоявлення на Утрені
Січень,07.01,3,ср,"🕃 Собор св. славн. прор., предтечі і хрестителя Господнього Івана",Предтечі:,,#ap042,,#iv003,,"П'ятниця 6-го тижня після Пасхи. Це й 8-го січня, Христителеві",,Другого дня Богоявлення на Літургії,
Січень,08.01,4,чт,"Прп. Юрія Хозевіта Св. Еміліяна, ісп. Прп. Домніки",,,#ap051b,,#mr045,,Четвер 31-го тижня після 50-ці,,Четвер 31-го тижня,
Січень,09.01,5,пт,Св. мч. Полієвкта,,,#ap052,,#mr046,,П'ятниця 31-го тижня після 50-ці,,П'ятниця 31-го тижня,
Січень,10.01,6,сб,"Субота по Богоявленні Св. Григорія, єп. Ниського Прп. Дометіяна, єп. Мелітинського Прп. Маркіяна, пресвіт. й економа Великої Церкви",Суботи:,,#ap233,,#mt007,,"Неділя 27-га після 50-ці. Цей і в суботу після Богоявлення, і святим мученикам",,Субота після Богоявлення,
Січень,11.01,7,нд,"Неділя по Богоявленні 🕂 Прп. Теодосія, спільного життя засновника",По Богоявленні:,Прп.:,#ap224b,#ap335,#mt008,#lk024,Неділя після Богоявлення. Цей і єрархам,"Святителям, преподобним",Неділя після Богоявлення,"П'ятниця 19-го тижня. Це ж і преподобним, св. Миколаю."
Січень,12.01,1,пн,Св. мц. Тетяни,,,#ap053,,#mr048,,Понеділок 32-го тижня після 50-ці,,Понеділок 17-го і 32-го тижня,
Січень,13.01,2,вв,Свв. мчч. Єрмила і Стратоніка,,,#ap054,,#mr050,,Вівторок 32-го тижня після 50-ці,,Вівторок 17-го і 32-го тижня,
Січень,14.01,3,ср,"Прпп., у Синаї і Раїті повбиваних Пам’ять переставл. св. рівноап. Ніни, просвітительки Грузії Віддання Богоявлення</i>",,,#ap055,,#mr051,,Середа 32-го тижня після 50-ці,,Середа 17-го і 32-го тижня,
Січень,15.01,4,чт,🕃 Прпп. Павла Тивейського та Івана Кущника,,,#ap056,,#mr052,,Четвер 32-го тижня після 50-ці,,Четвер 17-го і 32-го тижня,
