Травень,01.05,5,пт,"Св. прор. Єремії Блаж. сщмч. Климентія Шептицького, архим. Унівського",,,#ap027,,#iv030,,П'ятниця 4-го тижня після Пасхи,,П'ятниця 4-го тижня. Це ж і в суботу після Воздвиження,
Травень,02.05,6,сб,"🕃 Св. Атанасія Великого, архиєп. Олександрійського",,,#ap029,,#iv031,,"Субота 4-та після Пасих. Цей же і святому мученикові Юрієві, і Яковові Заведеєві",,Субота 4-го тижня,
Травень,03.05,7,нд,"Неділя 5-та після Пасхи, самарянки 🕂 Переставл. прп. Теодосія, ігум. монастиря Печерського, спільного життя засновника Свв. мчч. Тимотея й Маври",Ряд.:,Прп.:,#ap028,#ap334,#iv012,#mt043,"Неділя 5-та, про самарянку. Цей же і Вартоломею та Варнаві","Пам'яті соборів. Цей же і священномученикові, трьом святителям, преподобному Теодосію","Неділя 5-та після Пасхи, про самарянку",Четвер 4-го тижня. Це й преподобним
Травень,04.05,1,пн,Тиждень 5-ий після Пасхи Св. мц. Пелагії,,,#ap030,,#iv032,,Понеділок 5-го тижня після Пасхи,,Понеділок 5-го тижня,
Травень,05.05,2,вв,"Св. і славн. мц. Ірини Прп. Никифора, ігум. монастиря Мидікійського",,,#ap031,,#iv033,,Вівторок 5-го тижня після Пасхи,,Вівторок 5-го тижня,
Травень,06.05,3,ср,"Віддання свята Пeреполовення Св., і прав., і багатостражд. Йова",,,#ap032,,#iv018,,Середа 5-го тижня після Пасхи,,Середа 5-го тижня,
Травень,07.05,4,чт,🕃 Спогад про явління на небі знамення чесного Хреста у св. місті Єрусалимі Св. мч. Акакія,Ряд.:,,#ap035,#ap125a,#iv035a,#iv060,Четвер 5-го тижня після Пасхи,"Велика п'ятниця. Цей і на явління в небі знамення Хреста, похід із древом Хреста",Четвер 5-го тижня,"14 вересня, на Воздвиження Чесного Хреста на Літургії"
Травень,08.05,5,пт,🕁 Св. ап. і єв. Івана Богослова Прп. Арсенія Великого,Ряд.:,Ап.:,#ap036,#ap068b,#iv037a,#iv061b,П'ятниця 5-го тижня після Пасхи,"8-го травня, св. Івана Богослова",П'ятниця 5-го тижня,"26 вересня, і 8 травня, Іванові Богословові на Літургії"
Травень,09.05,6,сб,🕂 Перенесення чесних мощів св. Миколая Чудотворця з Мир до міста Барі Св. прор. Ісаї Св. мч. Христофора,Ряд.:,Св. Миколая:,#ap037,#ap335,#iv038,#lk024,Субота 5-го тижня після Пасхи,"Святителям, преподобним",Субота 5-го тижня,"П'ятниця 19-го тижня. Це ж і преподобним, св. Миколаю."
Травень,10.05,7,нд,"Неділя 6-та після Пасхи, сліпородженого 🕂 Св. ап. Симона Зилота",Ряд.:,Ап.:,#ap038,#ap131,#iv034,#mt056,"Неділя 6-та, про сліпого",Неділя 10-та після 50-ці. Цей же й апостолам,"Неділя 6-та, про сліпородженого","Понеділок 7-го тижня. Цей же ж і апостолу Симону, св. Анні на утрені"
