Червень,01.06,1,пн,"Св. мч. Юстина, філософа, і тих, що з ним",,,#ap083,,#mt019,,Понеділок 2-го тижня після 50-ці,,Понеділок 2-го тижня,
Червень,02.06,2,вв,"Св. Никифора, ісп.",,,#ap086,,#mt022,,Вівторок 2-го тижня після 50-ці,,Вівторок 2-го тижня,
Червень,03.06,3,ср,"Св. мч. Лукиліяна і тих, що з ним",,,#ap087,,#mt023,,Середа 2-го тижня після 50-ці,,Середа 2-го тижня,
Червень,04.06,4,чт,"🕀 Торжественне поклоніння пречистим Тайнам Тіла і Крови Господа нашого Ісуса Христа Св. Митрофана, патр. Царгородського",Свята:,,#ap149,,#iv023,,У Великий четвер. Цей і на свято Євхаристії,,П'ятниця 3-го тижня,
Червень,05.06,5,пт,"Св. сщмч. Доротея, єп. Тирського Св. мч. Косми, пресвіт. вірменського",,,#ap090,,#mt031,,П'ятниця 2-го тижня після 50-ці,,П'ятниця 2-го тижня,
Червень,06.06,6,сб,"Прп. Висаріона, чудотв. Прп. Іларіона Нового, ігум. Далматської обителі, ісп.",,,#ap084,,#mt020a,,Субота 2-га після 50-ці,,"Субота 2-га, після всіх святих",
Червень,07.06,7,нд,"Неділя 2-га по Зісланні Святого Духа. Всіх святих українського народу. Св. сщмч. Теодота (Богдана), єп. Анкирського",Неділі:,,#ap081b,#ap093,#mt009,#mt025,Неділя 2-га після 50-ці,Неділя 4-та після 50-ці,"Неділя 2-га, після всіх святих",Неділя 4-та
Червень,08.06,1,пн,🕃 Перенесення мощів св. вмч. Теодора Тирона,,,#ap094,,#mt034a,,Понеділок 3-го тижня після 50-ці,,Понеділок 3-го тижня,
Червень,09.06,2,вв,"🕃 Св. Кирила, архиєп. Олександрійського",,,#ap095,,#mt035,,Вівторок 3-го тижня після 50-ці,,Вівторок 3-го тижня,
Червень,10.06,3,ср,"Св. сщмч. Тимотея, єп. Пруського",,,#ap096a,,#mt036,,Середа 3-го тижня після 50-ці,,Середа 3-го тижня і мученикам,
Червень,11.06,4,чт,🕂 Свв. апп. Вартоломея й Варнави,Ряд.:,Апп.:,#ap098,#ap028,#mt037,#lk051b,Четвер 3-го тижня після 50-ці,"Неділя 5-та, про самарянку. Цей же і Вартоломею та Варнаві",Четвер 3-го тижня,Загальне апостолам і ангелам
Червень,12.06,5,пт,🕀 Свято найсолодшого Господа Бога і Спаса нашого Ісуса Христа – Чоловіколюбця 🕃 Прп. Онуфрія Великого Прп. Петра Афонського,Свята:,,#ap306,,#iv009,,На Благовіщення й на Собор Богородиці. Цей же і в Велику п'ятницю на 6-му Часі,,Неділя перед Воздвиженням,
Червень,13.06,6,сб,"🕃 Сострадання Пресвятої Богородиці Св. мц. Акилини Св. Трифилія, єп. Левкусії Кипрської Прп. Антонія Падуанського",,,#ap085,,#mt024,,Субота 3-тя після 50-ці,,Субота 3-го тижня,
Червень,14.06,7,нд,"Неділя 3-тя по Зісланні Святого Духа. Св. прор. Єлисея Св. Методія, патр. Царгородського",,,#ap088a,,#mt018,,Неділя 3-тя після 50-ці,,Неділя 3-тя,
Червень,15.06,1,пн,"Св. прор. Амоса Прп. Єроніма, пресвіт. Стридонського",,,#ap102,,#mt040,,Понеділок 4-го тижня після 50-ці,,Понеділок 4-го тижня. Це й на Літургії на Знайдення голови Предтечі,
Червень,16.06,2,вв,Св. і чудотв. Тихона Аматунтського,,,#ap104,,#mt041,,Вівторок 4-го тижня після 50-ці,,Євангеліє 1-ше воскресне. В неділю антипасхи на утрені,
Червень,17.06,3,ср,"Свв. мчч. Мануїла, Савела й Ісмаїла Прп. Іпатія, ігум. Руфеніанського",,,#ap105,,#mt042,,Середа 4-го тижня після 50-ці,,Середа 4-го тижня,
Червень,18.06,4,чт,Св. мч. Леонтія,,,#ap106,,#mt043,,Четвер 4-го тижня після 50-ці,,Четвер 4-го тижня. Це й преподобним,
Червень,19.06,5,пт,"🕂 Св. ап. Юди, брата Господнього",Ряд.:,Ап.:,#ap107,#ap077,#mt044,#iv048b,П'ятниця 4-го тижня після 50-ці,Сирний вівторок,П'ятниця 4-го тижня,Святому апостолі Юді
Червень,20.06,6,сб,"Св. сщмч. Методія, єп. Патарського",,,#ap092,,#mt026,,Субота 4-та після 50-ці,,Субота 4-го тижня,
Червень,21.06,7,нд,Неділя 4-та по Зісланні Святого Духа. Св. мч. Юліана Тарсійського,,,#ap093,,#mt025,,Неділя 4-та після 50-ці,,Неділя 4-та,
Червень,22.06,1,пн,"Св. сщмч. Євсевія, єп. Самосатського",,,#ap109,,#mt045,,Понеділок 5-го тижня після 50-ці,,Понеділок 5-го тижня,
Червень,23.06,2,вв,Св. мц. Агрипіни,,,#ap114,,#mt046a,,Вівторок 5-го тижня після 50-ці,,Вівторок 5-го тижня,
Червень,24.06,3,ср,"🕀 Різдво чесного і славн. прор., предтечі і хрестителя Господнього Івана ",Предтечі:,,#ap112,,#lk001,,Неділя сиропусна. Цей і на різдво Івана Предтечі,,"Різдво святого пророк предтечі і Хрестителя Івана, на Літургії",
Червень,25.06,4,чт,Св. прпмц. Февронії,,,#ap118,,#mt049,,Четвер 5-го тижня після 50-ці,,Четвер 5-го тижня,
